id,rho_filename,ux_filename,uy_filename,uz_filename
759723658878516631,RHO_kgm-3_id759723658878516631.dat,UX_ms-1_id759723658878516631.dat,UY_ms-1_id759723658878516631.dat,UZ_ms-1_id759723658878516631.dat
-7208499296796967485,RHO_kgm-3_id-7208499296796967485.dat,UX_ms-1_id-7208499296796967485.dat,UY_ms-1_id-7208499296796967485.dat,UZ_ms-1_id-7208499296796967485.dat
-6090665926865740526,RHO_kgm-3_id-6090665926865740526.dat,UX_ms-1_id-6090665926865740526.dat,UY_ms-1_id-6090665926865740526.dat,UZ_ms-1_id-6090665926865740526.dat
-913964657844845173,RHO_kgm-3_id-913964657844845173.dat,UX_ms-1_id-913964657844845173.dat,UY_ms-1_id-913964657844845173.dat,UZ_ms-1_id-913964657844845173.dat
5763273770842669943,RHO_kgm-3_id5763273770842669943.dat,UX_ms-1_id5763273770842669943.dat,UY_ms-1_id5763273770842669943.dat,UZ_ms-1_id5763273770842669943.dat
-8965584476648371751,RHO_kgm-3_id-8965584476648371751.dat,UX_ms-1_id-8965584476648371751.dat,UY_ms-1_id-8965584476648371751.dat,UZ_ms-1_id-8965584476648371751.dat
2283336421517782153,RHO_kgm-3_id2283336421517782153.dat,UX_ms-1_id2283336421517782153.dat,UY_ms-1_id2283336421517782153.dat,UZ_ms-1_id2283336421517782153.dat
3310870945700251500,RHO_kgm-3_id3310870945700251500.dat,UX_ms-1_id3310870945700251500.dat,UY_ms-1_id3310870945700251500.dat,UZ_ms-1_id3310870945700251500.dat
-5424638455218259776,RHO_kgm-3_id-5424638455218259776.dat,UX_ms-1_id-5424638455218259776.dat,UY_ms-1_id-5424638455218259776.dat,UZ_ms-1_id-5424638455218259776.dat
4391154101443417564,RHO_kgm-3_id4391154101443417564.dat,UX_ms-1_id4391154101443417564.dat,UY_ms-1_id4391154101443417564.dat,UZ_ms-1_id4391154101443417564.dat
2772945438584749760,RHO_kgm-3_id2772945438584749760.dat,UX_ms-1_id2772945438584749760.dat,UY_ms-1_id2772945438584749760.dat,UZ_ms-1_id2772945438584749760.dat
-4772497316687963883,RHO_kgm-3_id-4772497316687963883.dat,UX_ms-1_id-4772497316687963883.dat,UY_ms-1_id-4772497316687963883.dat,UZ_ms-1_id-4772497316687963883.dat
1657693198543400549,RHO_kgm-3_id1657693198543400549.dat,UX_ms-1_id1657693198543400549.dat,UY_ms-1_id1657693198543400549.dat,UZ_ms-1_id1657693198543400549.dat
3181460433882707929,RHO_kgm-3_id3181460433882707929.dat,UX_ms-1_id3181460433882707929.dat,UY_ms-1_id3181460433882707929.dat,UZ_ms-1_id3181460433882707929.dat
9168972337115537630,RHO_kgm-3_id9168972337115537630.dat,UX_ms-1_id9168972337115537630.dat,UY_ms-1_id9168972337115537630.dat,UZ_ms-1_id9168972337115537630.dat
691789534567184404,RHO_kgm-3_id691789534567184404.dat,UX_ms-1_id691789534567184404.dat,UY_ms-1_id691789534567184404.dat,UZ_ms-1_id691789534567184404.dat
5093102354231837180,RHO_kgm-3_id5093102354231837180.dat,UX_ms-1_id5093102354231837180.dat,UY_ms-1_id5093102354231837180.dat,UZ_ms-1_id5093102354231837180.dat
-2946004519487583187,RHO_kgm-3_id-2946004519487583187.dat,UX_ms-1_id-2946004519487583187.dat,UY_ms-1_id-2946004519487583187.dat,UZ_ms-1_id-2946004519487583187.dat
-5953452330461803438,RHO_kgm-3_id-5953452330461803438.dat,UX_ms-1_id-5953452330461803438.dat,UY_ms-1_id-5953452330461803438.dat,UZ_ms-1_id-5953452330461803438.dat
8273860662660263449,RHO_kgm-3_id8273860662660263449.dat,UX_ms-1_id8273860662660263449.dat,UY_ms-1_id8273860662660263449.dat,UZ_ms-1_id8273860662660263449.dat
-338259724354763583,RHO_kgm-3_id-338259724354763583.dat,UX_ms-1_id-338259724354763583.dat,UY_ms-1_id-338259724354763583.dat,UZ_ms-1_id-338259724354763583.dat
9221220176620246418,RHO_kgm-3_id9221220176620246418.dat,UX_ms-1_id9221220176620246418.dat,UY_ms-1_id9221220176620246418.dat,UZ_ms-1_id9221220176620246418.dat
-2218656089597026183,RHO_kgm-3_id-2218656089597026183.dat,UX_ms-1_id-2218656089597026183.dat,UY_ms-1_id-2218656089597026183.dat,UZ_ms-1_id-2218656089597026183.dat
-1097646859868554090,RHO_kgm-3_id-1097646859868554090.dat,UX_ms-1_id-1097646859868554090.dat,UY_ms-1_id-1097646859868554090.dat,UZ_ms-1_id-1097646859868554090.dat
1657693198373147365,RHO_kgm-3_id1657693198373147365.dat,UX_ms-1_id1657693198373147365.dat,UY_ms-1_id1657693198373147365.dat,UZ_ms-1_id1657693198373147365.dat
3005670406549224284,RHO_kgm-3_id3005670406549224284.dat,UX_ms-1_id3005670406549224284.dat,UY_ms-1_id3005670406549224284.dat,UZ_ms-1_id3005670406549224284.dat
-6281929411566671945,RHO_kgm-3_id-6281929411566671945.dat,UX_ms-1_id-6281929411566671945.dat,UY_ms-1_id-6281929411566671945.dat,UZ_ms-1_id-6281929411566671945.dat
-5634826716134062762,RHO_kgm-3_id-5634826716134062762.dat,UX_ms-1_id-5634826716134062762.dat,UY_ms-1_id-5634826716134062762.dat,UZ_ms-1_id-5634826716134062762.dat
2950867022260473362,RHO_kgm-3_id2950867022260473362.dat,UX_ms-1_id2950867022260473362.dat,UY_ms-1_id2950867022260473362.dat,UZ_ms-1_id2950867022260473362.dat
4391154101613670748,RHO_kgm-3_id4391154101613670748.dat,UX_ms-1_id4391154101613670748.dat,UY_ms-1_id4391154101613670748.dat,UZ_ms-1_id4391154101613670748.dat
-4821599578248123394,RHO_kgm-3_id-4821599578248123394.dat,UX_ms-1_id-4821599578248123394.dat,UY_ms-1_id-4821599578248123394.dat,UZ_ms-1_id-4821599578248123394.dat
-3299745447018149776,RHO_kgm-3_id-3299745447018149776.dat,UX_ms-1_id-3299745447018149776.dat,UY_ms-1_id-3299745447018149776.dat,UZ_ms-1_id-3299745447018149776.dat
4218652353779001945,RHO_kgm-3_id4218652353779001945.dat,UX_ms-1_id4218652353779001945.dat,UY_ms-1_id4218652353779001945.dat,UZ_ms-1_id4218652353779001945.dat
-3119656077411798230,RHO_kgm-3_id-3119656077411798230.dat,UX_ms-1_id-3119656077411798230.dat,UY_ms-1_id-3119656077411798230.dat,UZ_ms-1_id-3119656077411798230.dat
-7764853791839915683,RHO_kgm-3_id-7764853791839915683.dat,UX_ms-1_id-7764853791839915683.dat,UY_ms-1_id-7764853791839915683.dat,UZ_ms-1_id-7764853791839915683.dat
3818828574751219521,RHO_kgm-3_id3818828574751219521.dat,UX_ms-1_id3818828574751219521.dat,UY_ms-1_id3818828574751219521.dat,UZ_ms-1_id3818828574751219521.dat
8748094477122227105,RHO_kgm-3_id8748094477122227105.dat,UX_ms-1_id8748094477122227105.dat,UY_ms-1_id8748094477122227105.dat,UZ_ms-1_id8748094477122227105.dat
1584486798534786288,RHO_kgm-3_id1584486798534786288.dat,UX_ms-1_id1584486798534786288.dat,UY_ms-1_id1584486798534786288.dat,UZ_ms-1_id1584486798534786288.dat
8565819884072612387,RHO_kgm-3_id8565819884072612387.dat,UX_ms-1_id8565819884072612387.dat,UY_ms-1_id8565819884072612387.dat,UZ_ms-1_id8565819884072612387.dat
6418013871540001609,RHO_kgm-3_id6418013871540001609.dat,UX_ms-1_id6418013871540001609.dat,UY_ms-1_id6418013871540001609.dat,UZ_ms-1_id6418013871540001609.dat
-5615382663118017881,RHO_kgm-3_id-5615382663118017881.dat,UX_ms-1_id-5615382663118017881.dat,UY_ms-1_id-5615382663118017881.dat,UZ_ms-1_id-5615382663118017881.dat
1068542527948528225,RHO_kgm-3_id1068542527948528225.dat,UX_ms-1_id1068542527948528225.dat,UY_ms-1_id1068542527948528225.dat,UZ_ms-1_id1068542527948528225.dat
3687594079860274041,RHO_kgm-3_id3687594079860274041.dat,UX_ms-1_id3687594079860274041.dat,UY_ms-1_id3687594079860274041.dat,UZ_ms-1_id3687594079860274041.dat
-3303996597006211207,RHO_kgm-3_id-3303996597006211207.dat,UX_ms-1_id-3303996597006211207.dat,UY_ms-1_id-3303996597006211207.dat,UZ_ms-1_id-3303996597006211207.dat
-8931111690873196897,RHO_kgm-3_id-8931111690873196897.dat,UX_ms-1_id-8931111690873196897.dat,UY_ms-1_id-8931111690873196897.dat,UZ_ms-1_id-8931111690873196897.dat
-8083313568440734625,RHO_kgm-3_id-8083313568440734625.dat,UX_ms-1_id-8083313568440734625.dat,UY_ms-1_id-8083313568440734625.dat,UZ_ms-1_id-8083313568440734625.dat
-6037505501661911606,RHO_kgm-3_id-6037505501661911606.dat,UX_ms-1_id-6037505501661911606.dat,UY_ms-1_id-6037505501661911606.dat,UZ_ms-1_id-6037505501661911606.dat
3343728079242972156,RHO_kgm-3_id3343728079242972156.dat,UX_ms-1_id3343728079242972156.dat,UY_ms-1_id3343728079242972156.dat,UZ_ms-1_id3343728079242972156.dat
973723750039540255,RHO_kgm-3_id973723750039540255.dat,UX_ms-1_id973723750039540255.dat,UY_ms-1_id973723750039540255.dat,UZ_ms-1_id973723750039540255.dat
-1858178813107519651,RHO_kgm-3_id-1858178813107519651.dat,UX_ms-1_id-1858178813107519651.dat,UY_ms-1_id-1858178813107519651.dat,UZ_ms-1_id-1858178813107519651.dat
4701464574131816263,RHO_kgm-3_id4701464574131816263.dat,UX_ms-1_id4701464574131816263.dat,UY_ms-1_id4701464574131816263.dat,UZ_ms-1_id4701464574131816263.dat
-226316373291455800,RHO_kgm-3_id-226316373291455800.dat,UX_ms-1_id-226316373291455800.dat,UY_ms-1_id-226316373291455800.dat,UZ_ms-1_id-226316373291455800.dat
-251943246762404843,RHO_kgm-3_id-251943246762404843.dat,UX_ms-1_id-251943246762404843.dat,UY_ms-1_id-251943246762404843.dat,UZ_ms-1_id-251943246762404843.dat
2362210043531191922,RHO_kgm-3_id2362210043531191922.dat,UX_ms-1_id2362210043531191922.dat,UY_ms-1_id2362210043531191922.dat,UZ_ms-1_id2362210043531191922.dat
3953925727377474034,RHO_kgm-3_id3953925727377474034.dat,UX_ms-1_id3953925727377474034.dat,UY_ms-1_id3953925727377474034.dat,UZ_ms-1_id3953925727377474034.dat
-3547255129161114593,RHO_kgm-3_id-3547255129161114593.dat,UX_ms-1_id-3547255129161114593.dat,UY_ms-1_id-3547255129161114593.dat,UZ_ms-1_id-3547255129161114593.dat
5349111510616519848,RHO_kgm-3_id5349111510616519848.dat,UX_ms-1_id5349111510616519848.dat,UY_ms-1_id5349111510616519848.dat,UZ_ms-1_id5349111510616519848.dat
9098915278761121944,RHO_kgm-3_id9098915278761121944.dat,UX_ms-1_id9098915278761121944.dat,UY_ms-1_id9098915278761121944.dat,UZ_ms-1_id9098915278761121944.dat
-5679368435978567078,RHO_kgm-3_id-5679368435978567078.dat,UX_ms-1_id-5679368435978567078.dat,UY_ms-1_id-5679368435978567078.dat,UZ_ms-1_id-5679368435978567078.dat
-1177038395490387972,RHO_kgm-3_id-1177038395490387972.dat,UX_ms-1_id-1177038395490387972.dat,UY_ms-1_id-1177038395490387972.dat,UZ_ms-1_id-1177038395490387972.dat
-2730248404255697804,RHO_kgm-3_id-2730248404255697804.dat,UX_ms-1_id-2730248404255697804.dat,UY_ms-1_id-2730248404255697804.dat,UZ_ms-1_id-2730248404255697804.dat
358651328460131163,RHO_kgm-3_id358651328460131163.dat,UX_ms-1_id358651328460131163.dat,UY_ms-1_id358651328460131163.dat,UZ_ms-1_id358651328460131163.dat
-3685849815885339769,RHO_kgm-3_id-3685849815885339769.dat,UX_ms-1_id-3685849815885339769.dat,UY_ms-1_id-3685849815885339769.dat,UZ_ms-1_id-3685849815885339769.dat
-7840548727810915755,RHO_kgm-3_id-7840548727810915755.dat,UX_ms-1_id-7840548727810915755.dat,UY_ms-1_id-7840548727810915755.dat,UZ_ms-1_id-7840548727810915755.dat
5365037028801448197,RHO_kgm-3_id5365037028801448197.dat,UX_ms-1_id5365037028801448197.dat,UY_ms-1_id5365037028801448197.dat,UZ_ms-1_id5365037028801448197.dat
-3036966555102828684,RHO_kgm-3_id-3036966555102828684.dat,UX_ms-1_id-3036966555102828684.dat,UY_ms-1_id-3036966555102828684.dat,UZ_ms-1_id-3036966555102828684.dat
2242533543577784004,RHO_kgm-3_id2242533543577784004.dat,UX_ms-1_id2242533543577784004.dat,UY_ms-1_id2242533543577784004.dat,UZ_ms-1_id2242533543577784004.dat
8862285599381853501,RHO_kgm-3_id8862285599381853501.dat,UX_ms-1_id8862285599381853501.dat,UY_ms-1_id8862285599381853501.dat,UZ_ms-1_id8862285599381853501.dat
-6281717006758870857,RHO_kgm-3_id-6281717006758870857.dat,UX_ms-1_id-6281717006758870857.dat,UY_ms-1_id-6281717006758870857.dat,UZ_ms-1_id-6281717006758870857.dat
2939425911498861076,RHO_kgm-3_id2939425911498861076.dat,UX_ms-1_id2939425911498861076.dat,UY_ms-1_id2939425911498861076.dat,UZ_ms-1_id2939425911498861076.dat
1337401925496664095,RHO_kgm-3_id1337401925496664095.dat,UX_ms-1_id1337401925496664095.dat,UY_ms-1_id1337401925496664095.dat,UZ_ms-1_id1337401925496664095.dat
8725407147836105694,RHO_kgm-3_id8725407147836105694.dat,UX_ms-1_id8725407147836105694.dat,UY_ms-1_id8725407147836105694.dat,UZ_ms-1_id8725407147836105694.dat
2382230994688205716,RHO_kgm-3_id2382230994688205716.dat,UX_ms-1_id2382230994688205716.dat,UY_ms-1_id2382230994688205716.dat,UZ_ms-1_id2382230994688205716.dat
-4249005269043250056,RHO_kgm-3_id-4249005269043250056.dat,UX_ms-1_id-4249005269043250056.dat,UY_ms-1_id-4249005269043250056.dat,UZ_ms-1_id-4249005269043250056.dat
4703178234436242241,RHO_kgm-3_id4703178234436242241.dat,UX_ms-1_id4703178234436242241.dat,UY_ms-1_id4703178234436242241.dat,UZ_ms-1_id4703178234436242241.dat
564458730279360107,RHO_kgm-3_id564458730279360107.dat,UX_ms-1_id564458730279360107.dat,UY_ms-1_id564458730279360107.dat,UZ_ms-1_id564458730279360107.dat
-5501853741696572652,RHO_kgm-3_id-5501853741696572652.dat,UX_ms-1_id-5501853741696572652.dat,UY_ms-1_id-5501853741696572652.dat,UZ_ms-1_id-5501853741696572652.dat
-9152249128982799651,RHO_kgm-3_id-9152249128982799651.dat,UX_ms-1_id-9152249128982799651.dat,UY_ms-1_id-9152249128982799651.dat,UZ_ms-1_id-9152249128982799651.dat
-3791974617514422111,RHO_kgm-3_id-3791974617514422111.dat,UX_ms-1_id-3791974617514422111.dat,UY_ms-1_id-3791974617514422111.dat,UZ_ms-1_id-3791974617514422111.dat
-2824501972333064705,RHO_kgm-3_id-2824501972333064705.dat,UX_ms-1_id-2824501972333064705.dat,UY_ms-1_id-2824501972333064705.dat,UZ_ms-1_id-2824501972333064705.dat
5842664030705710047,RHO_kgm-3_id5842664030705710047.dat,UX_ms-1_id5842664030705710047.dat,UY_ms-1_id5842664030705710047.dat,UZ_ms-1_id5842664030705710047.dat
3770596812916569686,RHO_kgm-3_id3770596812916569686.dat,UX_ms-1_id3770596812916569686.dat,UY_ms-1_id3770596812916569686.dat,UZ_ms-1_id3770596812916569686.dat
6930033738031239232,RHO_kgm-3_id6930033738031239232.dat,UX_ms-1_id6930033738031239232.dat,UY_ms-1_id6930033738031239232.dat,UZ_ms-1_id6930033738031239232.dat
7922063399906070908,RHO_kgm-3_id7922063399906070908.dat,UX_ms-1_id7922063399906070908.dat,UY_ms-1_id7922063399906070908.dat,UZ_ms-1_id7922063399906070908.dat
6288152254616804775,RHO_kgm-3_id6288152254616804775.dat,UX_ms-1_id6288152254616804775.dat,UY_ms-1_id6288152254616804775.dat,UZ_ms-1_id6288152254616804775.dat
-9075445823270987378,RHO_kgm-3_id-9075445823270987378.dat,UX_ms-1_id-9075445823270987378.dat,UY_ms-1_id-9075445823270987378.dat,UZ_ms-1_id-9075445823270987378.dat
-6857597808787169339,RHO_kgm-3_id-6857597808787169339.dat,UX_ms-1_id-6857597808787169339.dat,UY_ms-1_id-6857597808787169339.dat,UZ_ms-1_id-6857597808787169339.dat
4815275548134261882,RHO_kgm-3_id4815275548134261882.dat,UX_ms-1_id4815275548134261882.dat,UY_ms-1_id4815275548134261882.dat,UZ_ms-1_id4815275548134261882.dat
-6927044992545787871,RHO_kgm-3_id-6927044992545787871.dat,UX_ms-1_id-6927044992545787871.dat,UY_ms-1_id-6927044992545787871.dat,UZ_ms-1_id-6927044992545787871.dat
-276816536296882320,RHO_kgm-3_id-276816536296882320.dat,UX_ms-1_id-276816536296882320.dat,UY_ms-1_id-276816536296882320.dat,UZ_ms-1_id-276816536296882320.dat
-6516228177721988518,RHO_kgm-3_id-6516228177721988518.dat,UX_ms-1_id-6516228177721988518.dat,UY_ms-1_id-6516228177721988518.dat,UZ_ms-1_id-6516228177721988518.dat
-5293626805722774414,RHO_kgm-3_id-5293626805722774414.dat,UX_ms-1_id-5293626805722774414.dat,UY_ms-1_id-5293626805722774414.dat,UZ_ms-1_id-5293626805722774414.dat
-7579888376605871015,RHO_kgm-3_id-7579888376605871015.dat,UX_ms-1_id-7579888376605871015.dat,UY_ms-1_id-7579888376605871015.dat,UZ_ms-1_id-7579888376605871015.dat
5950869370487567681,RHO_kgm-3_id5950869370487567681.dat,UX_ms-1_id5950869370487567681.dat,UY_ms-1_id5950869370487567681.dat,UZ_ms-1_id5950869370487567681.dat
3970199438176427655,RHO_kgm-3_id3970199438176427655.dat,UX_ms-1_id3970199438176427655.dat,UY_ms-1_id3970199438176427655.dat,UZ_ms-1_id3970199438176427655.dat
-7882153222885928504,RHO_kgm-3_id-7882153222885928504.dat,UX_ms-1_id-7882153222885928504.dat,UY_ms-1_id-7882153222885928504.dat,UZ_ms-1_id-7882153222885928504.dat
2037423514992558486,RHO_kgm-3_id2037423514992558486.dat,UX_ms-1_id2037423514992558486.dat,UY_ms-1_id2037423514992558486.dat,UZ_ms-1_id2037423514992558486.dat
-8713494323409746753,RHO_kgm-3_id-8713494323409746753.dat,UX_ms-1_id-8713494323409746753.dat,UY_ms-1_id-8713494323409746753.dat,UZ_ms-1_id-8713494323409746753.dat
7845605492686991730,RHO_kgm-3_id7845605492686991730.dat,UX_ms-1_id7845605492686991730.dat,UY_ms-1_id7845605492686991730.dat,UZ_ms-1_id7845605492686991730.dat
-9075658227568028914,RHO_kgm-3_id-9075658227568028914.dat,UX_ms-1_id-9075658227568028914.dat,UY_ms-1_id-9075658227568028914.dat,UZ_ms-1_id-9075658227568028914.dat
-3959465771974087130,RHO_kgm-3_id-3959465771974087130.dat,UX_ms-1_id-3959465771974087130.dat,UY_ms-1_id-3959465771974087130.dat,UZ_ms-1_id-3959465771974087130.dat
-3208400743411501964,RHO_kgm-3_id-3208400743411501964.dat,UX_ms-1_id-3208400743411501964.dat,UY_ms-1_id-3208400743411501964.dat,UZ_ms-1_id-3208400743411501964.dat
-5074912242505509307,RHO_kgm-3_id-5074912242505509307.dat,UX_ms-1_id-5074912242505509307.dat,UY_ms-1_id-5074912242505509307.dat,UZ_ms-1_id-5074912242505509307.dat
-4827062320215069544,RHO_kgm-3_id-4827062320215069544.dat,UX_ms-1_id-4827062320215069544.dat,UY_ms-1_id-4827062320215069544.dat,UZ_ms-1_id-4827062320215069544.dat
-1439230681565659777,RHO_kgm-3_id-1439230681565659777.dat,UX_ms-1_id-1439230681565659777.dat,UY_ms-1_id-1439230681565659777.dat,UZ_ms-1_id-1439230681565659777.dat
-6690218443724903483,RHO_kgm-3_id-6690218443724903483.dat,UX_ms-1_id-6690218443724903483.dat,UY_ms-1_id-6690218443724903483.dat,UZ_ms-1_id-6690218443724903483.dat
7763940943484586454,RHO_kgm-3_id7763940943484586454.dat,UX_ms-1_id7763940943484586454.dat,UY_ms-1_id7763940943484586454.dat,UZ_ms-1_id7763940943484586454.dat
5727215224520740925,RHO_kgm-3_id5727215224520740925.dat,UX_ms-1_id5727215224520740925.dat,UY_ms-1_id5727215224520740925.dat,UZ_ms-1_id5727215224520740925.dat
6051954995108865553,RHO_kgm-3_id6051954995108865553.dat,UX_ms-1_id6051954995108865553.dat,UY_ms-1_id6051954995108865553.dat,UZ_ms-1_id6051954995108865553.dat
1206236345149832893,RHO_kgm-3_id1206236345149832893.dat,UX_ms-1_id1206236345149832893.dat,UY_ms-1_id1206236345149832893.dat,UZ_ms-1_id1206236345149832893.dat
-5071545915417080953,RHO_kgm-3_id-5071545915417080953.dat,UX_ms-1_id-5071545915417080953.dat,UY_ms-1_id-5071545915417080953.dat,UZ_ms-1_id-5071545915417080953.dat
-1892350673944001673,RHO_kgm-3_id-1892350673944001673.dat,UX_ms-1_id-1892350673944001673.dat,UY_ms-1_id-1892350673944001673.dat,UZ_ms-1_id-1892350673944001673.dat
845714698971260096,RHO_kgm-3_id845714698971260096.dat,UX_ms-1_id845714698971260096.dat,UY_ms-1_id845714698971260096.dat,UZ_ms-1_id845714698971260096.dat
-7766128219835456291,RHO_kgm-3_id-7766128219835456291.dat,UX_ms-1_id-7766128219835456291.dat,UY_ms-1_id-7766128219835456291.dat,UZ_ms-1_id-7766128219835456291.dat
7035228322002928890,RHO_kgm-3_id7035228322002928890.dat,UX_ms-1_id7035228322002928890.dat,UY_ms-1_id7035228322002928890.dat,UZ_ms-1_id7035228322002928890.dat
3182287516565730334,RHO_kgm-3_id3182287516565730334.dat,UX_ms-1_id3182287516565730334.dat,UY_ms-1_id3182287516565730334.dat,UZ_ms-1_id3182287516565730334.dat
6374690844716044977,RHO_kgm-3_id6374690844716044977.dat,UX_ms-1_id6374690844716044977.dat,UY_ms-1_id6374690844716044977.dat,UZ_ms-1_id6374690844716044977.dat
2532718821208157735,RHO_kgm-3_id2532718821208157735.dat,UX_ms-1_id2532718821208157735.dat,UY_ms-1_id2532718821208157735.dat,UZ_ms-1_id2532718821208157735.dat
5723100373255499598,RHO_kgm-3_id5723100373255499598.dat,UX_ms-1_id5723100373255499598.dat,UY_ms-1_id5723100373255499598.dat,UZ_ms-1_id5723100373255499598.dat
-9094642722055289857,RHO_kgm-3_id-9094642722055289857.dat,UX_ms-1_id-9094642722055289857.dat,UY_ms-1_id-9094642722055289857.dat,UZ_ms-1_id-9094642722055289857.dat
3051323868315168804,RHO_kgm-3_id3051323868315168804.dat,UX_ms-1_id3051323868315168804.dat,UY_ms-1_id3051323868315168804.dat,UZ_ms-1_id3051323868315168804.dat
-1848850793981629953,RHO_kgm-3_id-1848850793981629953.dat,UX_ms-1_id-1848850793981629953.dat,UY_ms-1_id-1848850793981629953.dat,UZ_ms-1_id-1848850793981629953.dat
-5047166318258953912,RHO_kgm-3_id-5047166318258953912.dat,UX_ms-1_id-5047166318258953912.dat,UY_ms-1_id-5047166318258953912.dat,UZ_ms-1_id-5047166318258953912.dat
2452651558540089529,RHO_kgm-3_id2452651558540089529.dat,UX_ms-1_id2452651558540089529.dat,UY_ms-1_id2452651558540089529.dat,UZ_ms-1_id2452651558540089529.dat
7754081073315036543,RHO_kgm-3_id7754081073315036543.dat,UX_ms-1_id7754081073315036543.dat,UY_ms-1_id7754081073315036543.dat,UZ_ms-1_id7754081073315036543.dat
-6048667302399993696,RHO_kgm-3_id-6048667302399993696.dat,UX_ms-1_id-6048667302399993696.dat,UY_ms-1_id-6048667302399993696.dat,UZ_ms-1_id-6048667302399993696.dat
-1040595736166850573,RHO_kgm-3_id-1040595736166850573.dat,UX_ms-1_id-1040595736166850573.dat,UY_ms-1_id-1040595736166850573.dat,UZ_ms-1_id-1040595736166850573.dat
-8312528687439981151,RHO_kgm-3_id-8312528687439981151.dat,UX_ms-1_id-8312528687439981151.dat,UY_ms-1_id-8312528687439981151.dat,UZ_ms-1_id-8312528687439981151.dat
8208785363868729977,RHO_kgm-3_id8208785363868729977.dat,UX_ms-1_id8208785363868729977.dat,UY_ms-1_id8208785363868729977.dat,UZ_ms-1_id8208785363868729977.dat
5952987177628252641,RHO_kgm-3_id5952987177628252641.dat,UX_ms-1_id5952987177628252641.dat,UY_ms-1_id5952987177628252641.dat,UZ_ms-1_id5952987177628252641.dat
6674749582290753812,RHO_kgm-3_id6674749582290753812.dat,UX_ms-1_id6674749582290753812.dat,UY_ms-1_id6674749582290753812.dat,UZ_ms-1_id6674749582290753812.dat
-6407095140016959738,RHO_kgm-3_id-6407095140016959738.dat,UX_ms-1_id-6407095140016959738.dat,UY_ms-1_id-6407095140016959738.dat,UZ_ms-1_id-6407095140016959738.dat
